Wall time,Step,Value
1634342631.427329,0,1.1099772453308105
1634342740.0983803,1,0.5307231545448303
1634342849.1737733,2,0.40418002009391785
1634342957.8947556,3,0.3321796953678131
1634343066.3672068,4,0.28613153100013733
1634343174.9070654,5,0.2567391097545624
1634343283.6693473,6,0.21947796642780304
1634343393.5146246,7,0.18701250851154327
1634343502.134577,8,0.11216624081134796
1634343611.9883177,9,0.10277905315160751
1634343726.4508097,10,0.08799181133508682
1634343835.8838189,11,0.08974219113588333
1634343945.1990044,12,0.08427377790212631
1634344054.326575,13,0.09224601835012436
1634344162.298025,14,0.08385228365659714
1634344271.922025,15,0.09198624640703201
1634344380.975898,16,0.0845007672905922
1634344490.6806893,17,0.064503975212574
1634344599.4360611,18,0.08392306417226791
1634344709.1907897,19,0.07244333624839783
1634344818.2375832,20,0.07462970912456512
1634344929.2342172,21,0.07302696257829666
1634345040.7039416,22,0.08324277400970459
1634345149.2521744,23,0.07520266622304916
1634345259.1520767,24,0.0785292387008667
1634345368.1698916,25,0.07388748973608017
1634345477.873468,26,0.06581924855709076
1634345587.0657346,27,0.08213502168655396
1634345696.9929054,28,0.0774369165301323
1634345806.4277928,29,0.07519812881946564
1634345915.0265844,30,0.07077477127313614
1634346024.0222535,31,0.06708744168281555
1634346134.2055886,32,0.0766897201538086
1634346245.69206,33,0.07260775566101074
1634346354.6702332,34,0.08094337582588196
1634346463.8995326,35,0.07443166524171829
1634346575.743245,36,0.08087283372879028
1634346684.8662102,37,0.09035332500934601
1634346794.1499357,38,0.06578293442726135
1634346904.2674475,39,0.07635504007339478
1634347012.969759,40,0.08429823815822601
1634347121.7385285,41,0.07820133119821548
1634347231.9907598,42,0.07730381190776825
1634347340.996394,43,0.07539058476686478
1634347449.946559,44,0.0799449160695076
1634347558.5818226,45,0.06738408654928207
1634347667.573765,46,0.07246953248977661
1634347776.9915001,47,0.06867086887359619
1634347886.8533256,48,0.07554206997156143
1634347996.1027455,49,0.07589520514011383
