Wall time,Step,Value
1634405916.234651,0,1.0993340015411377
1634406044.9440954,1,0.3387540876865387
1634406174.4349623,2,0.23494118452072144
1634406304.4149027,3,0.18031293153762817
1634406435.4091718,4,0.14102579653263092
1634406565.6419446,5,0.13504375517368317
1634406695.8263495,6,0.11244557797908783
1634406825.7506032,7,0.09996365010738373
1634406954.6313288,8,0.09123137593269348
1634407084.4706001,9,0.07772481441497803
1634407214.097164,10,0.08185837417840958
1634407345.3886993,11,0.07198552787303925
1634407475.2592213,12,0.06076166033744812
1634407603.3230886,13,0.07703670859336853
1634407733.9509912,14,0.06655557453632355
1634407862.762396,15,0.0754653662443161
1634407993.874941,16,0.0800098106265068
1634408123.6204188,17,0.06474124640226364
1634408253.877496,18,0.06446792930364609
1634408383.717757,19,0.06783533841371536
1634408512.0963647,20,0.0665222629904747
1634408642.13169,21,0.07119570672512054
1634408772.8977985,22,0.06867454200983047
1634408902.1190305,23,0.071403868496418
1634409032.3744745,24,0.07032885402441025
1634409159.9413939,25,0.06549441069364548
1634409290.4378707,26,0.06758300960063934
1634409420.108992,27,0.06947982311248779
1634409551.6367385,28,0.07072652876377106
1634409680.4531956,29,0.06361706554889679
1634409812.4274848,30,0.06438660621643066
1634409942.8120182,31,0.07174740731716156
1634410072.0779965,32,0.062249667942523956
1634410202.4685016,33,0.06291263550519943
1634410331.2273712,34,0.06662380695343018
1634410462.0012636,35,0.06374199688434601
1634410591.5621226,36,0.0677371546626091
1634410721.0413504,37,0.07782868295907974
1634410850.4369762,38,0.06730075180530548
1634410979.3602366,39,0.06252086162567139
1634411111.9207733,40,0.06233883649110794
1634411239.973363,41,0.06764866411685944
1634411371.1062818,42,0.07504578679800034
1634411500.1203623,43,0.07054264098405838
1634411628.218405,44,0.07015753537416458
1634411758.96583,45,0.06455130875110626
1634411887.7631216,46,0.07058002799749374
1634412017.0264072,47,0.065793976187706
1634412145.5406568,48,0.07585307955741882
1634412274.4439619,49,0.06712890416383743
