Wall time,Step,Value
1648452502.1784923,0,0.9676964282989502
1648452546.896035,1,0.3159638047218323
1648452591.3145537,2,0.22437885403633118
1648452635.7447624,3,0.1855315864086151
1648452680.8187509,4,0.14863809943199158
1648452724.937537,5,0.13027328252792358
1648452770.0133617,6,0.10229127109050751
1648452814.5943542,7,0.11163007467985153
1648452859.0134244,8,0.07880181074142456
1648452903.5945642,9,0.08000639826059341
1648452947.8926783,10,0.08315332978963852
1648452992.0698822,11,0.08759239315986633
1648453036.458735,12,0.06906309723854065
1648453080.6243324,13,0.07640166580677032
1648453125.0377107,14,0.07481483370065689
1648453169.3104708,15,0.0776844173669815
1648453214.3123255,16,0.07386906445026398
1648453258.7407677,17,0.07445981353521347
1648453303.050845,18,0.06983093917369843
1648453347.9638958,19,0.07216151058673859
1648453392.3090122,20,0.07736368477344513
1648453436.6238227,21,0.08136553317308426
1648453481.4962423,22,0.0760740339756012
1648453526.309621,23,0.07384191453456879
1648453570.6875367,24,0.08154230564832687
1648453615.0476637,25,0.07726983726024628
1648453659.619022,26,0.07144269347190857
1648453704.3150694,27,0.08556655049324036
1648453748.6694062,28,0.08113627880811691
1648453793.8283644,29,0.0667700320482254
1648453838.0016797,30,0.07131770253181458
1648453882.4776144,31,0.05961727350950241
1648453927.6590443,32,0.0780290886759758
1648453972.6949575,33,0.0794156938791275
1648454017.1115522,34,0.07657884806394577
1648454061.655071,35,0.06943776458501816
1648454105.541527,36,0.07277797907590866
1648454149.7689698,37,0.08098896592855453
1648454194.2399485,38,0.07049886882305145
1648454238.9921966,39,0.07452282309532166
1648454283.3372273,40,0.06751366704702377
1648454327.4004467,41,0.07238037884235382
1648454371.952098,42,0.07912596315145493
1648454416.0849793,43,0.07125727087259293
1648454460.5553358,44,0.07923457771539688
1648454505.1491168,45,0.06597588956356049
1648454549.6816988,46,0.07910294085741043
1648454594.4694602,47,0.07913198322057724
1648454638.645196,48,0.07557129114866257
1648454683.13516,49,0.07563675194978714
