Wall time,Step,Value
1634431642.5916665,0,1.1045652627944946
1634431730.5846202,1,0.3622833490371704
1634431819.0749276,2,0.2564004957675934
1634431903.7498271,3,0.20712554454803467
1634431992.4629612,4,0.15844789147377014
1634432081.040713,5,0.1542709320783615
1634432169.9944537,6,0.13658563792705536
1634432257.0364604,7,0.10262078046798706
1634432349.558335,8,0.09907430410385132
1634432436.0558257,9,0.08736411482095718
1634432523.0475972,10,0.09602861106395721
1634432615.332809,11,0.08050793409347534
1634432702.4998362,12,0.07326490432024002
1634432790.166765,13,0.09197978675365448
1634432879.824501,14,0.07835693657398224
1634432973.3377726,15,0.0871826782822609
1634433064.1621962,16,0.09498675167560577
1634433154.0663152,17,0.07361117750406265
1634433237.1074536,18,0.0752924457192421
1634433322.2793114,19,0.07365935295820236
1634433416.3329868,20,0.07772816717624664
1634433509.9207447,21,0.08099417388439178
1634433598.305407,22,0.0780591294169426
1634433685.4858327,23,0.08053432404994965
1634433774.4536343,24,0.08214102685451508
1634433857.41769,25,0.07406376302242279
1634433941.9976676,26,0.0738620012998581
1634434031.9286063,27,0.07818611711263657
1634434118.151456,28,0.08112785965204239
1634434211.0882277,29,0.07368970662355423
1634434301.8684857,30,0.07169705629348755
1634434392.4884782,31,0.08334963768720627
1634434476.370683,32,0.06981966644525528
1634434561.8827384,33,0.07017673552036285
1634434650.9909396,34,0.07634411752223969
1634434737.7579894,35,0.0731302797794342
1634434826.8257086,36,0.07521990686655045
1634434914.763795,37,0.08976906538009644
1634435005.653491,38,0.07615084201097488
1634435095.8974838,39,0.07490608096122742
1634435179.0550077,40,0.07457376271486282
1634435263.2649858,41,0.0812566727399826
1634435352.1070108,42,0.08333870768547058
1634435439.265161,43,0.08063618838787079
1634435530.5093372,44,0.07904259115457535
1634435623.0790262,45,0.07397857308387756
1634435712.1069841,46,0.0850117951631546
1634435798.0451863,47,0.07600126415491104
1634435883.6664965,48,0.08503244817256927
1634435969.3136585,49,0.07137840241193771
