Wall time,Step,Value
1648414886.671891,0,0.9959465861320496
1648414925.3412957,1,0.38457411527633667
1648414963.7510586,2,0.26540523767471313
1648415002.3074617,3,0.21548788249492645
1648415040.1438904,4,0.1946396827697754
1648415078.705154,5,0.1655026525259018
1648415117.0594244,6,0.14290614426136017
1648415156.245857,7,0.11450683325529099
1648415194.7627308,8,0.10896644741296768
1648415233.4759133,9,0.11448822915554047
1648415272.0134318,10,0.10044918209314346
1648415310.5017946,11,0.10046684741973877
1648415349.861544,12,0.10423357784748077
1648415388.1431575,13,0.11685831844806671
1648415426.4015565,14,0.09634663909673691
1648415464.709495,15,0.10289279371500015
1648415503.0046148,16,0.10401009768247604
1648415541.6705365,17,0.08588901907205582
1648415580.3487213,18,0.090271957218647
1648415619.0611722,19,0.1005452424287796
1648415657.0146708,20,0.09347172826528549
1648415695.5183637,21,0.09346089512109756
1648415733.9984884,22,0.09824306517839432
1648415772.5501804,23,0.09577834606170654
1648415811.302521,24,0.09298300743103027
1648415849.7932336,25,0.0928364172577858
1648415888.2790246,26,0.07847346365451813
1648415926.1032486,27,0.09408307075500488
1648415964.9158218,28,0.09360968321561813
1648416003.7913318,29,0.09847908467054367
1648416042.1984189,30,0.09387663751840591
1648416080.3555958,31,0.0820690393447876
1648416119.0111547,32,0.0860438272356987
1648416157.9323335,33,0.08581557124853134
1648416196.5707145,34,0.09532663971185684
1648416234.8505616,35,0.09377806633710861
1648416273.3381693,36,0.0948629230260849
1648416311.9746277,37,0.10673537105321884
1648416350.1454177,38,0.08680368214845657
1648416388.8278894,39,0.09401098638772964
1648416427.3065028,40,0.09883316606283188
1648416465.7834568,41,0.08995859324932098
1648416504.039101,42,0.10298848897218704
1648416542.5787303,43,0.09508441388607025
1648416580.7156866,44,0.09530119597911835
1648416619.1528263,45,0.08532001078128815
1648416657.5706453,46,0.09494619071483612
1648416696.6315935,47,0.08875250816345215
1648416735.843363,48,0.0906725823879242
1648416774.4229853,49,0.10722622275352478
