Wall time,Step,Value
1637520580.0542507,0,1.637966275215149
1637520637.9201465,1,0.724755048751831
1637520695.6882815,2,0.42225325107574463
1637520753.4507718,3,0.31730011105537415
1637520811.6818352,4,0.25675931572914124
1637520869.4924486,5,0.21399180591106415
1637520927.7053227,6,0.1839168667793274
1637520985.501687,7,0.1471773386001587
1637521043.8475692,8,0.1424546092748642
1637521103.7688766,9,0.1454685628414154
1637521164.9063282,10,0.13155418634414673
1637521226.1008492,11,0.14609000086784363
1637521286.7205198,12,0.1277039498090744
1637521347.936348,13,0.12466443330049515
1637521409.22671,14,0.12624205648899078
1637521469.4657178,15,0.1266343742609024
1637521530.5804079,16,0.12504008412361145
1637521590.237825,17,0.11579158902168274
1637521650.013727,18,0.11928435415029526
1637521708.3260229,19,0.12476358562707901
1637521767.0273745,20,0.12054883688688278
1637521825.2340236,21,0.11880332231521606
1637521883.0367892,22,0.12346789240837097
1637521941.0889611,23,0.12172338366508484
1637522001.4930115,24,0.12332112342119217
1637522061.5258257,25,0.11275920271873474
1637522123.7755039,26,0.12051807343959808
1637522185.5476964,27,0.11937551945447922
1637522246.7438617,28,0.12020817399024963
1637522307.3105855,29,0.11738952249288559
1637522368.6883943,30,0.12527349591255188
1637522427.5301309,31,0.12389621138572693
1637522487.0285463,32,0.12967094779014587
1637522546.9700723,33,0.12641078233718872
1637522606.3457015,34,0.12369438260793686
1637522666.2844617,35,0.12071971595287323
1637522727.6767318,36,0.11557672917842865
1637522789.558931,37,0.12269669771194458
1637522850.6218762,38,0.12474917620420456
1637522913.4698112,39,0.1201079934835434
1637522975.2234411,40,0.11967922002077103
1637523034.3534176,41,0.1325453668832779
1637523092.5433202,42,0.11452219635248184
1637523150.0569453,43,0.13728024065494537
1637523207.8822026,44,0.1129826083779335
1637523266.1580126,45,0.12862958014011383
1637523324.3570452,46,0.12179425358772278
1637523383.8188045,47,0.12081493437290192
1637523443.5801942,48,0.12009930610656738
1637523503.020258,49,0.12612460553646088
