Wall time,Step,Value
1637517682.5758436,0,1.6566197872161865
1637517739.4016936,1,0.7084580659866333
1637517795.6780572,2,0.434320867061615
1637517852.1635592,3,0.31825390458106995
1637517909.0215986,4,0.27418678998947144
1637517965.3107815,5,0.22947943210601807
1637518023.1098301,6,0.20338007807731628
1637518081.24035,7,0.16428427398204803
1637518139.3474114,8,0.15820997953414917
1637518197.1283035,9,0.15326541662216187
1637518255.5556562,10,0.13586077094078064
1637518312.8941061,11,0.13038916885852814
1637518372.1568537,12,0.13822880387306213
1637518429.9102936,13,0.13218319416046143
1637518488.3698897,14,0.12198103219270706
1637518545.525521,15,0.14142850041389465
1637518602.9221752,16,0.13852469623088837
1637518660.8744152,17,0.1276564598083496
1637518719.7819538,18,0.13703756034374237
1637518777.773701,19,0.1306001991033554
1637518835.181863,20,0.13514353334903717
1637518892.9743319,21,0.1259550154209137
1637518951.500218,22,0.13379642367362976
1637519009.368017,23,0.14488308131694794
1637519066.4646683,24,0.12628629803657532
1637519123.0768843,25,0.12459363043308258
1637519179.725929,26,0.13030627369880676
1637519236.1014736,27,0.1278376430273056
1637519292.9425857,28,0.12405142933130264
1637519349.26017,29,0.1248869076371193
1637519405.408068,30,0.12584449350833893
1637519462.3525279,31,0.10985417664051056
1637519518.4100935,32,0.12343999743461609
1637519575.3618722,33,0.12280939519405365
1637519631.8846362,34,0.12794992327690125
1637519688.8586757,35,0.1216747984290123
1637519747.191776,36,0.1314781755208969
1637519805.798555,37,0.12816490232944489
1637519863.6904097,38,0.12328857183456421
1637519922.3238816,39,0.13597795367240906
1637519981.1606748,40,0.1244598999619484
1637520039.8061464,41,0.13070179522037506
1637520097.1751885,42,0.1336420327425003
1637520156.3707592,43,0.11735041439533234
1637520215.367137,44,0.1288406252861023
1637520274.8966417,45,0.12652358412742615
1637520334.915956,46,0.1310160905122757
1637520395.7750664,47,0.13570286333560944
1637520457.1407528,48,0.13379618525505066
1637520515.7502108,49,0.11948791146278381
