Wall time,Step,Value
1634255232.3316963,0,1.1929435729980469
1634255289.9841106,1,0.43097570538520813
1634255349.5632348,2,0.2721208333969116
1634255407.2675173,3,0.2146022617816925
1634255464.6481285,4,0.18049128353595734
1634255522.1017966,5,0.15882359445095062
1634255579.4626727,6,0.12641383707523346
1634255637.6817117,7,0.08953241258859634
1634255695.7866743,8,0.09605856984853745
1634255753.7966712,9,0.09530507028102875
1634255813.2608645,10,0.08640362322330475
1634255871.0883174,11,0.07846252620220184
1634255929.84021,12,0.0866738110780716
1634255989.9046857,13,0.09623795747756958
1634256047.0736394,14,0.0843680202960968
1634256104.2423475,15,0.08703094720840454
1634256162.7137847,16,0.08360833674669266
1634256220.458217,17,0.07246574014425278
1634256278.4176257,18,0.07603809237480164
1634256337.569626,19,0.08215591311454773
1634256396.00733,20,0.07886931300163269
1634256457.4841044,21,0.07907193154096603
1634256516.373135,22,0.08724649250507355
1634256575.27571,23,0.08457302302122116
1634256636.0189178,24,0.08220308274030685
1634256694.814847,25,0.07848037034273148
1634256753.5756965,26,0.06418710201978683
1634256812.163141,27,0.08354616165161133
1634256869.8113647,28,0.07830487936735153
1634256930.0235543,29,0.08104495704174042
1634256988.8777957,30,0.07966519147157669
1634257047.6663544,31,0.06777278333902359
1634257106.9861703,32,0.07299172133207321
1634257165.2616704,33,0.06490184366703033
1634257222.7699654,34,0.08477529138326645
1634257281.446775,35,0.07900626957416534
1634257339.134311,36,0.07873857766389847
1634257398.8170497,37,0.08500061929225922
1634257457.304001,38,0.075504831969738
1634257515.53737,39,0.07932739704847336
1634257575.9883707,40,0.08389163762331009
1634257634.5842118,41,0.06639468669891357
1634257692.638304,42,0.08346393704414368
1634257751.1900444,43,0.08863698691129684
1634257808.4802296,44,0.08277617394924164
1634257865.3640485,45,0.07469883561134338
1634257923.0586765,46,0.07714787870645523
1634257981.1727757,47,0.06690040230751038
1634258040.8985872,48,0.0778459757566452
1634258099.7336483,49,0.09192796051502228
