Wall time,Step,Value
1648095000.780562,0,1.0733380317687988
1648095077.3406212,1,0.32691285014152527
1648095153.6622672,2,0.20375245809555054
1648095229.9647145,3,0.18621452152729034
1648095306.2797065,4,0.14481602609157562
1648095382.2107773,5,0.11893871426582336
1648095458.2917707,6,0.09189055114984512
1648095534.6919925,7,0.09389803558588028
1648095611.25755,8,0.0678526908159256
1648095687.380069,9,0.07272857427597046
1648095763.443873,10,0.06492307782173157
1648095839.5370257,11,0.06887084245681763
1648095915.5414095,12,0.06286107003688812
1648095991.749795,13,0.0547788105905056
1648096067.7623508,14,0.06662346422672272
1648096143.6517472,15,0.065029576420784
1648096220.2478168,16,0.05840326100587845
1648096296.6654387,17,0.0619758665561676
1648096372.9581354,18,0.054769162088632584
1648096449.6543193,19,0.06630582362413406
1648096525.849788,20,0.062485046684741974
1648096602.0128174,21,0.06560510396957397
1648096678.3352242,22,0.05982889235019684
1648096754.4025311,23,0.05604398623108864
1648096830.8419998,24,0.06782442331314087
1648096907.0328841,25,0.06462538242340088
1648096983.4647884,26,0.06169819086790085
1648097060.1784675,27,0.060172226279973984
1648097136.2134366,28,0.0567399337887764
1648097212.5173972,29,0.05058736354112625
1648097288.4465477,30,0.059146031737327576
1648097364.7056046,31,0.051844272762537
1648097441.1739874,32,0.06146764010190964
1648097517.7778478,33,0.06369689851999283
1648097594.044604,34,0.06742912530899048
1648097670.4240603,35,0.058447495102882385
1648097746.5694141,36,0.05907423421740532
1648097822.8212273,37,0.06429332494735718
1648097899.256053,38,0.05797070264816284
1648097975.3179266,39,0.06212805211544037
1648098051.2798877,40,0.058915190398693085
1648098127.3632374,41,0.05414344742894173
1648098204.0025406,42,0.06601861864328384
1648098280.3711207,43,0.06003137677907944
1648098356.1984222,44,0.06682934612035751
1648098432.5112066,45,0.049623873084783554
1648098508.5835195,46,0.061570391058921814
1648098584.8475463,47,0.06207204982638359
1648098661.2193997,48,0.05694107711315155
1648098737.3030968,49,0.06426780670881271
