Wall time,Step,Value
1648119203.3730009,0,0.9170820713043213
1648119405.5248861,1,0.28855934739112854
1648119607.6205513,2,0.16997069120407104
1648119809.6964889,3,0.1397707462310791
1648120011.3833113,4,0.11998065561056137
1648120213.2524896,5,0.09871415048837662
1648120415.1720657,6,0.08389672636985779
1648120617.7172866,7,0.057969797402620316
1648120819.621456,8,0.05572149157524109
1648121021.552959,9,0.06412933766841888
1648121223.8371809,10,0.05646287649869919
1648121425.7142975,11,0.048435360193252563
1648121628.595723,12,0.04816918820142746
1648121830.8278127,13,0.05633813887834549
1648122032.179468,14,0.05298891291022301
1648122234.3522382,15,0.05584386736154556
1648122436.2554257,16,0.05069761350750923
1648122638.7218175,17,0.040118537843227386
1648122840.4619558,18,0.04426281899213791
1648123042.7915018,19,0.050333503633737564
1648123244.795256,20,0.04706428572535515
1648123446.5674965,21,0.04791763052344322
1648123649.0669537,22,0.04842681810259819
1648123851.1260324,23,0.04957132041454315
1648124053.900482,24,0.046788737177848816
1648124256.0680823,25,0.046647991985082626
1648124458.3549707,26,0.03751873970031738
1648124660.57616,27,0.048162128776311874
1648124862.882799,28,0.04798560589551926
1648125065.453758,29,0.04812399670481682
1648125267.0509963,30,0.04645790532231331
1648125469.0750773,31,0.0407257117331028
1648125671.3839293,32,0.04214600846171379
1648125873.5821993,33,0.03897558152675629
1648126075.5587783,34,0.04609508067369461
1648126277.736693,35,0.04337577894330025
1648126480.249391,36,0.047767266631126404
1648126682.0643556,37,0.051632270216941833
1648126884.1963618,38,0.04214328154921532
1648127086.8995593,39,0.04472822695970535
1648127288.8688295,40,0.04831169918179512
1648127490.8915555,41,0.04066558927297592
1648127693.723016,42,0.053758300840854645
1648127895.8941824,43,0.05256790295243263
1648128097.5981646,44,0.047615502029657364
1648128298.931921,45,0.04192007705569267
1648128500.424224,46,0.043986089527606964
1648128702.6219206,47,0.040348224341869354
1648128905.147971,48,0.04153783619403839
1648129106.8611312,49,0.05489806830883026
