Wall time,Step,Value
1648426324.288874,0,0.712626576423645
1648426361.728388,1,0.9008338451385498
1648426399.0478797,2,0.9243597388267517
1648426436.6687186,3,0.9297200441360474
1648426474.2923565,4,0.9526503682136536
1648426512.1020453,5,0.9523525834083557
1648426549.092482,6,0.9586063027381897
1648426586.5760581,7,0.9648600220680237
1648426624.336207,8,0.9648600220680237
1648426662.3945432,9,0.9696247577667236
1648426699.7839289,10,0.9663490056991577
1648426737.352757,11,0.9731983542442322
1648426775.1497214,12,0.9785586595535278
1648426813.090808,13,0.9675402045249939
1648426850.4446716,14,0.9737939238548279
1648426887.948964,15,0.9708159565925598
1648426925.3266623,16,0.9681357741355896
1648426962.5848618,17,0.9737939238548279
1648426999.6587875,18,0.9711137413978577
1648427037.309256,19,0.9737939238548279
1648427074.6347702,20,0.9711137413978577
1648427112.041484,21,0.9702203869819641
1648427150.2759461,22,0.9758784770965576
1648427188.416639,23,0.9740917086601257
1648427225.9382422,24,0.9711137413978577
1648427263.2414684,25,0.9740917086601257
1648427300.6440127,26,0.9740917086601257
1648427338.2773843,27,0.97349613904953
1648427376.2177103,28,0.9729005098342896
1648427413.6421766,29,0.9743894934654236
1648427450.9123008,30,0.9749851226806641
1648427488.4404254,31,0.9717093706130981
1648427526.19646,32,0.9737939238548279
1648427563.423433,33,0.9776653051376343
1648427600.355561,34,0.9740917086601257
1648427637.9721336,35,0.9749851226806641
1648427675.854854,36,0.9726027250289917
1648427713.0985644,37,0.9696247577667236
1648427750.4061382,38,0.9746873378753662
1648427787.8494487,39,0.9743894934654236
1648427825.453416,40,0.9746873378753662
1648427862.540012,41,0.9743894934654236
1648427900.1152256,42,0.9696247577667236
1648427937.4370775,43,0.970518171787262
1648427974.457523,44,0.97349613904953
1648428012.6195552,45,0.972007155418396
1648428049.931258,46,0.97349613904953
1648428087.419297,47,0.97349613904953
1648428124.6473594,48,0.9699226021766663
1648428162.7352502,49,0.9749851226806641
