Wall time,Step,Value
1648083552.7458837,0,0.6819535493850708
1648083628.5429895,1,0.9035139679908752
1648083704.6948626,2,0.9374627470970154
1648083780.429032,3,0.9419296979904175
1648083856.3742716,4,0.9508635997772217
1648083932.4077635,5,0.9633710384368896
1648084007.9059374,6,0.964264452457428
1648084084.4077,7,0.9714115262031555
1648084160.472424,8,0.9773674607276917
1648084236.8445005,9,0.976771891117096
1648084313.0697484,10,0.9779630899429321
1648084389.8173342,11,0.9770696759223938
1648084465.8509483,12,0.9809410572052002
1648084542.0411675,13,0.9803454279899597
1648084618.1061442,14,0.9806432127952576
1648084694.217678,15,0.9815366268157959
1648084770.5876956,16,0.9842168092727661
1648084846.3276565,17,0.9824300408363342
1648084922.1381264,18,0.9815366268157959
1648084998.3919494,19,0.979749858379364
1648085074.5648932,20,0.9806432127952576
1648085150.2771952,21,0.984514594078064
1648085226.2755456,22,0.9791542291641235
1648085302.248387,23,0.9818344116210938
1648085378.1576054,24,0.981238842010498
1648085453.8122015,25,0.9863013625144958
1648085529.5956702,26,0.9848123788833618
1648085605.6888778,27,0.9815366268157959
1648085682.0399861,28,0.9827278256416321
1648085758.2949774,29,0.9830256104469299
1648085834.678195,30,0.9815366268157959
1648085910.4250863,31,0.9827278256416321
1648085987.154278,32,0.9818344116210938
1648086063.1146517,33,0.9788564443588257
1648086138.8758159,34,0.9788564443588257
1648086214.7302897,35,0.9776653051376343
1648086291.2630892,36,0.9827278256416321
1648086367.1315978,37,0.9794520735740662
1648086443.2444916,38,0.9827278256416321
1648086519.4901493,39,0.9794520735740662
1648086596.0216067,40,0.9788564443588257
1648086671.9144208,41,0.9779630899429321
1648086748.3798003,42,0.9842168092727661
1648086824.2443953,43,0.97826087474823
1648086900.2164178,44,0.9809410572052002
1648086976.4171698,45,0.9815366268157959
1648087052.0727165,46,0.981238842010498
1648087128.1212065,47,0.9818344116210938
1648087204.5287416,48,0.9830256104469299
1648087280.486324,49,0.9818344116210938
