Wall time,Step,Value
1648411204.5588896,0,0.6992257237434387
1648411239.0091565,1,0.8930911421775818
1648411273.4992747,2,0.917510449886322
1648411308.1202955,3,0.9291244745254517
1648411342.6339638,4,0.9410363435745239
1648411376.745915,5,0.9443120956420898
1648411411.7478318,6,0.9526503682136536
1648411446.6506484,7,0.9636688232421875
1648411481.1051738,8,0.9663490056991577
1648411516.018386,9,0.9675402045249939
1648411551.1647007,10,0.9684336185455322
1648411586.3699653,11,0.9729005098342896
1648411621.1873224,12,0.965753436088562
1648411656.0222468,13,0.9740917086601257
1648411691.1563087,14,0.9723049402236938
1648411726.0142114,15,0.9666467905044556
1648411760.6276417,16,0.9714115262031555
1648411795.239062,17,0.97349613904953
1648411830.0850277,18,0.9681357741355896
1648411864.6934714,19,0.9708159565925598
1648411899.6710515,20,0.9675402045249939
1648411934.0073185,21,0.9726027250289917
1648411969.0332513,22,0.9690291881561279
1648412003.5444798,23,0.9669446349143982
1648412038.9243639,24,0.9693269729614258
1648412073.725163,25,0.9740917086601257
1648412108.3016365,26,0.9717093706130981
1648412142.7872484,27,0.9723049402236938
1648412178.144401,28,0.9726027250289917
1648412212.7478168,29,0.9726027250289917
1648412247.1158357,30,0.9723049402236938
1648412282.384694,31,0.9740917086601257
1648412316.9293523,32,0.9758784770965576
1648412352.3006272,33,0.9723049402236938
1648412387.3018334,34,0.9687314033508301
1648412421.9150088,35,0.9723049402236938
1648412457.140784,36,0.9681357741355896
1648412492.108165,37,0.9714115262031555
1648412526.8466547,38,0.9690291881561279
1648412561.793801,39,0.965753436088562
1648412596.7139425,40,0.9764741063117981
1648412631.3943279,41,0.9690291881561279
1648412666.126412,42,0.9690291881561279
1648412702.377066,43,0.9731983542442322
1648412738.617338,44,0.9731983542442322
1648412774.5584607,45,0.97349613904953
1648412811.0115085,46,0.972007155418396
1648412847.345115,47,0.9702203869819641
1648412883.2205627,48,0.9687314033508301
1648412918.2009535,49,0.9752829074859619
