Wall time,Step,Value
1637523568.2765377,0,0.4854079782962799
1637523628.0718753,1,0.7787373661994934
1637523688.1259396,2,0.8752233386039734
1637523747.776176,3,0.9064919352531433
1637523807.2865179,4,0.9163192510604858
1637523866.6731582,5,0.936271607875824
1637523926.1889842,6,0.9413341283798218
1637523985.9791152,7,0.9553305506706238
1637524045.7023673,8,0.95175701379776
1637524105.537824,9,0.9514592289924622
1637524164.9945314,10,0.9511613845825195
1637524224.645642,11,0.9568195343017578
1637524284.4712474,12,0.9574151039123535
1637524343.479599,13,0.9514592289924622
1637524402.2730875,14,0.9597975015640259
1637524461.2612565,15,0.9583085179328918
1637524520.5700717,16,0.9612864851951599
1637524582.3183987,17,0.9654556512832642
1637524640.2401435,18,0.9606909155845642
1637524698.665878,19,0.9571173191070557
1637524756.63778,20,0.962775468826294
1637524814.9632444,21,0.9609887003898621
1637524874.8518097,22,0.958010733127594
1637524932.0138104,23,0.9541393518447876
1637524989.7064133,24,0.9609887003898621
1637525046.8849235,25,0.9586063027381897
1637525104.1131155,26,0.9675402045249939
1637525161.149633,27,0.958010733127594
1637525218.1343017,28,0.9633710384368896
1637525275.4142518,29,0.9592019319534302
1637525332.2950442,30,0.9523525834083557
1637525389.1837418,31,0.964264452457428
1637525446.3811848,32,0.962775468826294
1637525503.675154,33,0.962775468826294
1637525560.614846,34,0.9603930711746216
1637525617.8654766,35,0.9606909155845642
1637525675.0735066,36,0.9609887003898621
1637525731.9647527,37,0.95652174949646
1637525789.062478,38,0.9618820548057556
1637525846.1512363,39,0.9547349810600281
1637525902.9551315,40,0.9586063027381897
1637525959.7093859,41,0.962775468826294
1637526017.0558856,42,0.959499716758728
1637526074.0211165,43,0.9562239646911621
1637526130.7181625,44,0.9621798396110535
1637526187.2010593,45,0.9633710384368896
1637526243.9047818,46,0.9577129483222961
1637526301.2264054,47,0.9675402045249939
1637526358.6073759,48,0.9600952863693237
1637526415.4400065,49,0.959499716758728
