Wall time,Step,Value
1634531499.8237352,0,0.6682549118995667
1634531534.9697185,1,0.8731387853622437
1634531573.5980592,2,0.9103633165359497
1634531608.5959756,3,0.9130434989929199
1634531645.3765464,4,0.9258487224578857
1634531681.5687652,5,0.9371649622917175
1634531717.2455878,6,0.9401429295539856
1634531757.612157,7,0.95175701379776
1634531792.6112647,8,0.9621798396110535
1634531830.0752542,9,0.9618820548057556
1634531865.052661,10,0.9669446349143982
1634531899.997999,11,0.9654556512832642
1634531935.9535997,12,0.9708159565925598
1634531970.7417717,13,0.9687314033508301
1634532009.0003893,14,0.9660512208938599
1634532044.074672,15,0.9666467905044556
1634532080.715402,16,0.9690291881561279
1634532117.762624,17,0.9663490056991577
1634532152.464035,18,0.9726027250289917
1634532191.1828394,19,0.9702203869819641
1634532226.300738,20,0.972007155418396
1634532262.3027446,21,0.9666467905044556
1634532297.7226346,22,0.9690291881561279
1634532333.1845489,23,0.9687314033508301
1634532369.896071,24,0.9630732536315918
1634532405.1016061,25,0.9669446349143982
1634532443.5140903,26,0.9711137413978577
1634532478.6534731,27,0.9666467905044556
1634532514.6662946,28,0.9687314033508301
1634532552.1634703,29,0.9731983542442322
1634532586.6934443,30,0.9699226021766663
1634532625.8390613,31,0.9752829074859619
1634532661.7772932,32,0.9690291881561279
1634532697.942751,33,0.9690291881561279
1634532733.13974,34,0.970518171787262
1634532768.133446,35,0.9693269729614258
1634532804.9381316,36,0.9702203869819641
1634532840.03908,37,0.9693269729614258
1634532878.4283664,38,0.9696247577667236
1634532914.0358675,39,0.970518171787262
1634532949.386315,40,0.9752829074859619
1634532986.8509912,41,0.972007155418396
1634533021.8117769,42,0.9684336185455322
1634533058.8998175,43,0.970518171787262
1634533094.0843031,44,0.9681357741355896
1634533129.8995526,45,0.9752829074859619
1634533165.5886867,46,0.9678379893302917
1634533200.7910926,47,0.9681357741355896
1634533237.704545,48,0.9681357741355896
1634533273.1752124,49,0.9696247577667236
