Wall time,Step,Value
1634501873.283639,0,0.698630154132843
1634501948.3302839,1,0.8889219760894775
1634502024.6910179,2,0.9273377060890198
1634502102.7377229,3,0.936271607875824
1634502178.711664,4,0.9446098804473877
1634502254.370906,5,0.9520547986030579
1634502330.9394598,6,0.9589040875434875
1634502410.6339045,7,0.972007155418396
1634502488.1818612,8,0.9749851226806641
1634502565.2492027,9,0.9755806922912598
1634502642.2029302,10,0.9764741063117981
1634502719.8516629,11,0.9830256104469299
1634502797.4755807,12,0.9794520735740662
1634502873.2185938,13,0.976771891117096
1634502949.6676106,14,0.9815366268157959
1634503026.283906,15,0.9779630899429321
1634503102.2477884,16,0.9794520735740662
1634503179.4417994,17,0.9842168092727661
1634503257.741084,18,0.9827278256416321
1634503336.55115,19,0.9764741063117981
1634503413.5666332,20,0.9848123788833618
1634503490.849966,21,0.9815366268157959
1634503568.3642132,22,0.9785586595535278
1634503647.6147568,23,0.9815366268157959
1634503725.7462234,24,0.9827278256416321
1634503803.504895,25,0.9833233952522278
1634503880.6625261,26,0.9839190244674683
1634503960.6474934,27,0.9794520735740662
1634504038.0551016,28,0.981238842010498
1634504115.9213862,29,0.9818344116210938
1634504192.1625488,30,0.9794520735740662
1634504273.7369046,31,0.9854080080986023
1634504351.7748654,32,0.9830256104469299
1634504428.51453,33,0.987492561340332
1634504503.847568,34,0.9806432127952576
1634504580.3956633,35,0.9830256104469299
1634504658.4675179,36,0.9809410572052002
1634504734.8287182,37,0.9770696759223938
1634504811.1502643,38,0.9836211800575256
1634504888.2964072,39,0.9800476431846619
1634504967.4703434,40,0.9809410572052002
1634505044.662667,41,0.9833233952522278
1634505121.3536282,42,0.9821321964263916
1634505199.0064566,43,0.979749858379364
1634505275.2163856,44,0.979749858379364
1634505350.8110585,45,0.9842168092727661
1634505427.263059,46,0.9806432127952576
1634505504.7241466,47,0.9842168092727661
1634505585.3292127,48,0.979749858379364
1634505662.8668723,49,0.9761763215065002
