Wall time,Step,Value
1634412415.7980595,0,0.692376434803009
1634412544.8083167,1,0.909767746925354
1634412674.872488,2,0.9413341283798218
1634412803.8592355,3,0.9452054500579834
1634412932.5943727,4,0.9586063027381897
1634413061.721815,5,0.9624776840209961
1634413190.2286274,6,0.9717093706130981
1634413320.4671066,7,0.9687314033508301
1634413450.5357497,8,0.9758784770965576
1634413581.774643,9,0.9785586595535278
1634413710.5412889,10,0.9821321964263916
1634413839.9479084,11,0.979749858379364
1634413969.17241,12,0.979749858379364
1634414098.1801987,13,0.9803454279899597
1634414228.2512107,14,0.9800476431846619
1634414357.0706096,15,0.9794520735740662
1634414486.2882674,16,0.9803454279899597
1634414615.89947,17,0.981238842010498
1634414744.2254968,18,0.9836211800575256
1634414875.912302,19,0.979749858379364
1634415004.6835253,20,0.9818344116210938
1634415135.870908,21,0.9803454279899597
1634415264.8745766,22,0.9791542291641235
1634415396.295232,23,0.9809410572052002
1634415526.2373056,24,0.9764741063117981
1634415655.1030548,25,0.9800476431846619
1634415784.2633471,26,0.9830256104469299
1634415914.0978825,27,0.9773674607276917
1634416042.2677984,28,0.9809410572052002
1634416172.1322346,29,0.9863013625144958
1634416300.6028745,30,0.9803454279899597
1634416432.7265067,31,0.9854080080986023
1634416562.8706882,32,0.9815366268157959
1634416694.125551,33,0.9794520735740662
1634416823.918772,34,0.9800476431846619
1634416954.5145104,35,0.981238842010498
1634417083.5298512,36,0.9815366268157959
1634417212.7065926,37,0.9806432127952576
1634417341.812098,38,0.9842168092727661
1634417471.333714,39,0.9815366268157959
1634417599.4029274,40,0.9830256104469299
1634417729.1233063,41,0.984514594078064
1634417858.5308619,42,0.9806432127952576
1634417988.2330952,43,0.9827278256416321
1634418117.6424363,44,0.9746873378753662
1634418252.1460364,45,0.9842168092727661
1634418381.786562,46,0.9821321964263916
1634418514.5798984,47,0.9800476431846619
1634418646.254485,48,0.981238842010498
1634418776.288561,49,0.9809410572052002
