Wall time,Step,Value
1634348116.2842968,0,0.6235854625701904
1634348225.1142733,1,0.8326385021209717
1634348334.1261127,2,0.8701608180999756
1634348443.4164503,3,0.8936867117881775
1634348552.2789686,4,0.902025043964386
1634348661.174293,5,0.9178082346916199
1634348769.8888333,6,0.922275185585022
1634348880.3719234,7,0.9571173191070557
1634348990.2159252,8,0.9603930711746216
1634349104.9270597,9,0.9675402045249939
1634349213.659658,10,0.9690291881561279
1634349322.819705,11,0.9699226021766663
1634349431.435022,12,0.9693269729614258
1634349540.025194,13,0.9675402045249939
1634349648.9242337,14,0.9717093706130981
1634349757.7492452,15,0.9702203869819641
1634349866.7156847,16,0.9669446349143982
1634349975.2052417,17,0.9723049402236938
1634350083.7887156,18,0.9723049402236938
1634350193.0544417,19,0.9723049402236938
1634350302.598588,20,0.9749851226806641
1634350414.2338846,21,0.9681357741355896
1634350526.3573017,22,0.9723049402236938
1634350634.9644964,23,0.9749851226806641
1634350743.7135458,24,0.9687314033508301
1634350851.8193293,25,0.9746873378753662
1634350960.504399,26,0.9758784770965576
1634351070.0521789,27,0.9746873378753662
1634351179.5513573,28,0.9723049402236938
1634351288.6711264,29,0.9737939238548279
1634351397.6704514,30,0.9749851226806641
1634351507.6737611,31,0.9791542291641235
1634351619.26883,32,0.9746873378753662
1634351730.9495041,33,0.9749851226806641
1634351839.963934,34,0.972007155418396
1634351948.1762722,35,0.9740917086601257
1634352057.4943914,36,0.9711137413978577
1634352166.5511475,37,0.964264452457428
1634352275.385324,38,0.9678379893302917
1634352384.2800703,39,0.9711137413978577
1634352493.5114458,40,0.97349613904953
1634352602.631325,41,0.9699226021766663
1634352711.0885375,42,0.9717093706130981
1634352820.5777617,43,0.9723049402236938
1634352930.5861166,44,0.9708159565925598
1634353043.664602,45,0.976771891117096
1634353152.5278945,46,0.9711137413978577
1634353261.4311996,47,0.9717093706130981
1634353369.8427937,48,0.9708159565925598
1634353478.6902354,49,0.972007155418396
